Id,User,Created,Tweet,Description,Location
1338453500330713089,cmitchedmonds,2020-12-14 11:59:16,"RT @dpcassidyC3: If a man says, I love God, and hates his brother, he is a liar; for he that loves not his brother whom he has seen, how ca…",Overly educated mom of three. Books. Cooking. Traveling. Football.,"Washington, DC"
1338453500330606592,Ramana20478796,2020-12-14 11:59:16,"RT @sharvani0321: Tweet 71
Justice for SSR
#Oath4SSR",his birthday on 21 Jan wish me on 7 july, India
1338453500330569728,flattiekawa,2020-12-14 11:59:16,@yunosknaifu Stray kids💓,#リヴァイ・アッカーマン: give up on your dreams and die.,she/her
1338453500322328576,mmaa2239,2020-12-14 11:59:16,"RT @ANGLOVIRTUAL: Thia is our era for BBW to do mega shopping Shopping 

NN91
NN138
Lets see what we have new in our store

Have you heard…",,
1338453500322226177,haechanismine,2020-12-14 11:59:16,😭😭😭 crying https://t.co/TvC8neasXv,,"West Java, Indonesia"
1338453500322172930,aoisenri410,2020-12-14 11:59:16,"@NRiko44 One of my moots said the entirety of Google is down, lemme try opening Google","""GBF players are a breed and part of the breed is clown"" ▪︎ bIm ▪︎ she/her ▪︎ 22 ▪︎ EN/ID ▪︎ mobage hell ▪︎ GBF, SVT, Arknights▪︎ check carrd byf thx 💕",
1338453500305424385,thedanielchua13,2020-12-14 11:59:16,@chautyyy hahahahaha good for you,FRP,Malaysia
1338453500305367041,itsmaiamydudes,2020-12-14 11:59:16,@tayIorshope Morning!,Any pronouns | Minor (15) | SEAsian | Private: @maiasmailbox,
1338453500301217793,Soogi_D,2020-12-14 11:59:16,Whats up with YouTube,| I frickin love BTS | she/her | correct me if im being problematic. fuck solo stans,why do you need my location?
1338453500288757762,AnderTheWeirdo,2020-12-14 11:59:16,@DriftyBoi_Yt @Wrovve I did for about an hour and a half,My alt is @AnderThatGuy,
1338453500284596225,hoepelesspedro,2020-12-14 11:59:16,RT @matildecardosos: shot clock https://t.co/z1lg0gBjWT,oh! my mistake | he/him | ig: hopelesspedro |FAUP,exposto num museu 
1338453500284592130,tyjh127,2020-12-14 11:59:16,@Nanadoongie_813 It's down 😭,"Fan Account |#NCT #SUPERM 






















#JAEHYUN : 'There is no other man like me, so please only like me ❤️'",she/her (+18)
1338453500284563457,NateThwala,2020-12-14 11:59:16,Altetico can be useless sometimes but Altletico https://t.co/aqR0Sx3mbR,I'm here by Grace through Christ by Faith,"Pretoria, South Africa"
1338453500284432386,ygtreasurefam,2020-12-14 11:59:16,"RT @truzyochi: hello , can we please widen the gap ~~ teumes pls vote now if you havent yet ! @treasuremembers https://t.co/wu9ADtI9j7","#TREASURE #BLACKPINK
YG STAN 09' | TREASURE MAKER ☁ YG NEW GIRL GROUP 🔥",YG FAMILY | THEBLACKLABEL YGX 
1338453500271988738,mixbbylizz,2020-12-14 11:59:16,"RT @waaydamin: Stand on everything you say to me, ion forget shit.","You only live once,so live life to its fullest❤️.","Metairie, LA"
1338453500267794432,MohammadNabas4,2020-12-14 11:59:16,"RT @DB_Legends: It's chilly out there, so make sure to dress appropriately and get yourself warmed up! Don't go losing to that cold!

#DBLe…",,Hashemite Kingdom of Jordan
1338453500267728896,KenDaSwaggerCR,2020-12-14 11:59:16,@arescr_ Yeah my teacher just got ditched lol,"Player for @ThreatLevelGG | GT Finish #8, #22 | Ladder finish #145 | Competitive CR player 🇬🇧🇯🇵 | 17 Y/O | PM: @EazyCR | WRL @TeamUK_CR",
1338453500267675656,AnnVij777,2020-12-14 11:59:16,"RT @SidShukla_1: I think many ppl are not using this tagline.

Please copy it and use it in all your Tweets and replies.

#AbideWithSidhart…",Patriotic overseas Indian,Malaysia
1338453500263591937,Egypt0mania,2020-12-14 11:59:16,"@kureijiollie Hey Ollie, rate my cat! https://t.co/eIDgzvEz31","Egypt0mania, world's most powerful vtuber. Bringing you the GAMING ENERGY the world DESERVES.",Ancient Egypt
1338453500263505920,megusbf,2020-12-14 11:59:16,"RT @lyoo_lyoo: teeth...
#GenshinImpact #原神 https://t.co/oahKWNWckv",#TSUMU: yeetus yeetus commit self-deletus,he/him
1338453500263460864,eboysiwon,2020-12-14 11:59:16,RT @dptjd1106: i hate him 😭 https://t.co/InIjjgwxPV,#HYUKJAE : 2020 was supposed to be a pussy out year,18 •  she/her • desi 
1338453500259266560,JLaInfiniteOne,2020-12-14 11:59:16,"RT @SayItValencia: If you repeatedly convince yourself that people are telling the truth when deep down you know they're lying, you will ev…","customized tee shirts.. DM for details: Reiki Master, Energy Reader (cards optional) Motivational Writer cashapp $infinityjonelle #optionstrader #PMGPartners",Source
1338453500259233795,neemarnotJr,2020-12-14 11:59:16,RT @adnannhussainn: No suicidal shit but life doesn’t bang like it used to,fiji baby,
1338453500251037699,jobzillanigeria,2020-12-14 11:59:16,Packaging Machine Specialist at Anheuser-Busch InBev https://t.co/FqWKxDykMz,,Nigeria
1338453500246831105,wolfpaul31,2020-12-14 11:59:16,"RT @celebrityradio: This dopey Whippersnapper, lefty, humourless lady dope was “mortified” by the racist, sexist, homophobic ‘Only Fools &amp;…","Followed wolves since 72 , ardent brexiter lives in Truro Cornwall",Truro cornwall
1338453500246646784,FinFin_MG,2020-12-14 11:59:16,@11_Roaaa FinFin_MG,【マネ・主催垢🦍🦧】 /本垢👉@FinFin_Main/🏩@Niko_MG_/🎥@AgentMichi/💡@Mint__244/💩@maratti0313/♨️@11_Roaaa/💄@ponponnodeshi,
1338453500242489346,sacha_aashiq_,2020-12-14 11:59:16,"RT @IamAsimRiaz1: Looking dapper &amp; hair 👌🏻✨🔥

@imrealasim | #AsimRiaz | #TeamAsimRiaz | #AsimSquad https://t.co/9DzwL1Ra5a",@imrealasim,
1338453500242489345,jamcassiaaa,2020-12-14 11:59:16,RT @nimcstllo: No regrets. Just lessons learned.,i'll never be that me again.,HELL 
1338453500238438401,beingyoked,2020-12-14 11:59:16,An Open Letter to the Woman Who Made Mistakes https://t.co/Epn4PgvVrL,Husband + Wife Counseling Team • Authors • Podcasters • YouTubers • Sarcasm is the 6th love language • Building covenant marriages through ❤️ + 😂 | #beyoked,"Memphis, TN"
1338453500238303235,imparixit,2020-12-14 11:59:16,"#YouTubeDown, Google Docs, Google Sheet down as well.",Student of economics | Startup admirer | Tech observer | Learner for life | Founder @TheEerlikMedia,"Navi Mumbai, India"
1338453500234059776,zetravoltex,2020-12-14 11:59:16,@S0FTBATS I think you are a really cool guy to be honest,Gamer for fun | Random Content | Author | Singer | Dancer | 20 | College Student | follow me on https://t.co/CsfQfrFuXj,Philippines
1338453500230070282,madantomz,2020-12-14 11:59:16,"RT @SarathSaran19: Here is the tag for @SilambarasanTR_ 's birthday countdown trend!👇

➡️ "" #SilambarasanTRbdayin50days ""

Share and Spread…",,"Bengaluru, India"
1338453500225843202,mrehardy,2020-12-14 11:59:16,"RT @ScottMStedman: 31 months later, Putin hacked multiple US government agencies:",#BidenHarris2020 Global Citizen #FBR Texan #TurnTXBlue We Won’t Go Back,"Dallas, Tx"
1338453500225843201,Stifmeister_007,2020-12-14 11:59:16,@empressitta Shebi .. I was on my own .. minding my own biz.. you went irk my curiosity about Oppa.. reap what you sow oo 🤣🤣,"God made a few special heads, the rest he covered with hair|Baldicus 3:17| Arsenal|🔙🔛🔝|Shkodran Mustafi| Seneca College Alumnus| Coffee|Gulder","Oshawa, Ontario"
1338453500225720322,w__y__t,2020-12-14 11:59:16,"RT @NCT_OFFICIAL_JP: [Un Cut] Take #7 I ‘NCT - RESONANCE Pt. 2’ Arrival Ver. Jacket Behind the Scene

https://t.co/rQBxC5w5wa

#NCT #RESONA…","💚🦁💚🐰💚
ジェミン

　|l|",Thailand
1338453500221665281,peetah_blacks,2020-12-14 11:59:16,RT @derroh_: Aubameyang wore the LGBT thing and suddenly he puts it in the wrong hole. Coincidence? https://t.co/BiXm10mFCG,"GOD⛪

Health 💉

Family👨‍👩‍👦‍👦

Bet responsibly🤡💰💸
Young, wild & free","Nairobi, Kenya"
1338453500221485056,Cheyyyzay,2020-12-14 11:59:16,@maashimellows @la5antha OMG sooo cuteee🥺💖,19 | She/her 🏳️‍🌈  ❣Nothing got better fr❣,Sri Lanka
1338453500217466882,edmonds_maisie,2020-12-14 11:59:16,@thetaylight thank you jade!! i love u sm and miss u too 🥺🤍,#JOHN: also i love your accent || she/her,england 
1338453500217344001,peachbaekki,2020-12-14 11:59:16,"RT @matcha_latte79: @peachbaekki LET'S WORK HARD FOR EXO

#EXOLvoteSMA_GDA
#엑소엘_서가대골디_투표하자
#EXO #엑소 @weareoneEXO
@B_hundred_Hyun @layzhang",📍she/her📍🖇️🔭••♡ᵎ #BAEKHYUN : 𝒍𝒊𝒇𝒆 𝒊𝒔 𝒋𝒖𝒔𝒕 𝒂 𝒑𝒂𝒕𝒉 𝒇𝒖𝒍𝒍 𝒐𝒇 𝒆𝒇𝒇𝒐𝒓𝒕 ༉‧₊˚✧  ꒰🦋꒱ 𝚆𝚎 𝙰𝚛𝚎 𝙾𝚗𝚎 𝔼𝕏𝕆 𝕊𝔸ℝ𝔸ℕ𝔾ℍ𝔸𝕁𝔸 🍁,ExoL only || selective ‼️
1338453500217311233,RamnSSR1,2020-12-14 11:59:16,"RT @deep__seeker: Wake CBI
#Oath4SSR",SSR Fighter BOT,
1338453500209078272,TheJewishWitch,2020-12-14 11:59:16,"@TitusNation @realDonaldTrump The highest in 12 years, you say? So, while there was a Democrat in office, it went d… https://t.co/MVAkLJFxtg","Outspoken Heathen 

“These times are unprecedented”. Well, what did you expect? 
The emperor has no clothes. Why won’t anyone tell him?? 
Chickens. 🐥",Rational person hell-NY to FL
1338453500204707840,Kamogami_new,2020-12-14 11:59:16,Google?,"世界最強麻雀AIバーチャルYouTuber
天鳳ID:Kizuner(最高八段)/雀魂公認プレイヤーG（魂天）/雀魂フブキ杯優勝/雀魂大感謝杯優勝/雀魂四象戦-秋の陣-優勝/2020 IORMC（オンライン麻雀世界大会）日本代表/東京ゲームショウ2019出演
何かご依頼やご相談はDMで承ります",日本
1338453500196360194,Jerome__Bartolo,2020-12-14 11:59:16,"RT @blasterizem: Live Mass Indoctrination, Day 40. Thanks be to God!

#PureDoctrinesOfChrist
#GlobalPrayerForHumanity",Proud MCGI💖,Pilipinas
1338453500192317442,breakingmkts,2020-12-14 11:59:16,YOUTUBE AND GMAIL NOT WORKING FOR USERS ACROSS INDIA,"Live market moving news from the fastest and most reliable sources, all in one place.",
1338453500192317441,avskyer,2020-12-14 11:59:16,RT @Deuce2Con22: Me when YouTube is down yet again. #YouTubeDOWN https://t.co/GwVcuwPi0O,"i hate myself but i'm absolutely amazing.
маленький великан",
1338453500192301056,ToxicAv36338995,2020-12-14 11:59:16,RT @Godzill14495124: @DWUhlfelderLaw This imbecile's father is the @FuckingMORON who has been the so-called president* for the last 4 years…,I was made for loving you!,Flori-DUH! Where else?
1338453500188045315,wastedd_already,2020-12-14 11:59:16,"RT @jayessart: older razor sketch🐺
#原神 #genshinimpact https://t.co/mXAz2e4FAt","Nothing lasts forever.
26 y.o. | ru/en | rt stuff/personal shit |",
1338453500175462403,stdaly37,2020-12-14 11:59:16,"@UPS_Ireland @UPSHelp_Ireland @UPS hi I’m awaiting a parcel that was meant to be on a van and delivered on mon,tues… https://t.co/VoI0VdObtm",,"Dublin City, Ireland"
1338453500171329537,Nycolaas_,2020-12-14 11:59:16,RT @F1_Images: Racing Point preparing for 2021. 😉😉😉 #F1 https://t.co/pWYaeEFbdC,quem te falou que sou ninja,num gol ap sem as mola
1338453500171268097,W_k190,2020-12-14 11:59:16,"RT @_naive_girl: I remember this promo came between the episodes and I shouted so loud 
I couldn't hold my tears, I was blushing, crying, l…",The only person on Twitter who doesn’t claim to be a social media guru.,
1338453500162924546,carrotsLuvv,2020-12-14 11:59:16,@scriptedfIicker @isaacandersonuk pls no not now,"she/her
        
ot5      



backup: @LiamTurtuleFoot",
1338453500162924544,kurtiscnnr,2020-12-14 11:59:16,@cIownsoup @kurtisconner i love YOU,#JENNA: sweet pea i feel like we r the same person,20 she/her erica
1338453500162842625,RedbroY,2020-12-14 11:59:16,@Prajjull How predictable,"Terraria Player, both PC and Mobile, 5 years experience on Counterstrike, currently 13 yrs old","Gaytown, Detroit"
1338453500162818049,fisheye81228348,2020-12-14 11:59:16,Some relief https://t.co/wSune4caRp,Proud Indian 🇮🇳 Unapologetic Hindu🕉 jai Shree Ram 🚩interested in international politics a language lover❤️ Proud fan of yogi ji and Amit shah ji 🙏,
1338453500158730240,catdaddymarc,2020-12-14 11:59:16,"@125LolaLola @llpatriot3 As a billionaire, it won’t bother him at all.",Loving Husband and CatDaddy/People Pleaser/#POTUS/#MAGA/#KAG/Musician/🎹🎸Public Speaker/Pro#2A/#3forever/Nerd/Smarter than your average bear/All-round nice guy,
1338453500150374401,whitlee44,2020-12-14 11:59:16,"RT @GoldretrieverUS: (🔉)
This boy is watching to see if Santa got his note. Well...he was a good boy...right??

(googlethegolden IG)
#Chris…","Enjoying life with family & friends on the Outer Banks, NC. Broker at Brindley Beach Duck, Case Worker for Outer Banks Relief Foundation.","East Coast, USA"
1338453500141969409,Skeates10,2020-12-14 11:59:16,"Reload it Chels ♻️

https://t.co/j48GKyCHl8",,
1338453500137668609,onlyforbeomie,2020-12-14 11:59:16,@soobslove @TXT_members MY KIRSSS!! UWUU I’M FINE I MISS U ALL!!🥺💙,#BEOMGYU: 𝑀𝑎ℎ𝑎𝑙 𝑘𝑜 𝑠𝑖 𝑠ℎ𝑖𝑒 // TXT ᴀs sᴛᴀɪʀs ɴᴏᴛ ᴇʟᴇᴠᴀᴛᴏʀs // I’m an approachable person 😾// 24/7 🤡, 🇵🇭 
1338453500133593089,Chris_Strvvt,2020-12-14 11:59:16,"RT @_raychelle: Manchester United fan dier anka like,retweet and commenting on #UCLdraw fa woho ben????😂",BOUT THE HUSSLE & GOD💸!!,Ghana
1338453500129382400,lousmyyellow,2020-12-14 11:59:16,@28DEFENCELESSS omg sam how are you i miss you :(,"#LOUIS: fancy going ballroom dancing? @repfinewalls || I CLAIM TRACKS 6/7 ON LT2 || idc if you’re a larrie, anti or a neutral; just be nice and respectful ◟̽◞̽",she/her • ot5 
1338453500129288192,Irgngu,2020-12-14 11:59:16,RT @muqingqius: the folding fan club official colors https://t.co/QqjhgNp0Jx,Zhongli stole my fruits and called me a bitch,mxtx|2ha|bsd|fm|GI
1338453500125212672,DanielOnyekaAm1,2020-12-14 11:59:16,"If I'm home 
Iya Daniel won't allow me touch food without bathing sef 😭😭😂 https://t.co/vAlFhbc9ey","Ibo boy that doesn't know how to speak 😂😫
A foodie and upcoming Giorgio Armani
I follow back immediately","Lagos, Nigeria"
1338453500125057031,K6HEl,2020-12-14 11:59:16,isnt straw a long hole,She Her 14  ꩜  Hyejoo . . . !? 🗯,cARRd bYf 
1338453500116807681,SayingNiceStuff,2020-12-14 11:59:16,"#google appears to have died, and in doing so is telling me to go out for a run.","Hopefully uncontroversial Twitter account where I simply say nice and/or frivolous things, compliment people and generally stay out of trouble.",
1338453500108308480,SawantChandni,2020-12-14 11:59:16,"RT @rubinadilaik76: All @RubiDilaik fans plz follow me to complete my 50 followers so i could participate in trends 
#FierceRubina",,
1338453500108271620,maesteriousdb,2020-12-14 11:59:16,"@blissfuldb i think so, samting went rong saken HAAHAHAHHA","#DONNY: Bye Belle, thanks for killing me!",
1338453500104069123,Ajith83301217,2020-12-14 11:59:16,"RT @Itz_Kettavan97: 2️⃣0️⃣2️⃣1️⃣ Will be an #Valimai aana Year for THALA Fans 💪🔥

#13YrsOfClassyDonBILLA",#Thala  #Nayan,
1338453500104065025,SherlocksYuruki,2020-12-14 11:59:16,"RT @karaage_mayuyu_: Youtube down 

Nooo I don't wanna listen to my prof talking about the study objective for today's meeting 😭",YouTuberとmagician 、歌手と探偵のひよこです。 なくした物探しますdmまで！ 【https://t.co/AFAobwrAIe】,サブ垢によくいます
1338453500100014082,DasRam14,2020-12-14 11:59:16,"RT @Nher_who: In Rajasthan Urban Body Election, 'Independent candidates' won more seats than BJP.

Now Will the Media show it like they tel…",,"دبي, الامارات العربية المتحدة"
1338453500091621377,paulwilsonlfc,2020-12-14 11:59:16,Thats right by where my season ticket was before i swapped to the kop https://t.co/PCYTTubBja,season ticket holder. #JFT96 #LFCFAMILY DM's open,aintree
1338453500083236866,LoveKuuddy,2020-12-14 11:59:16,"RT @TasteOfTu: 2021 I’m Dressing Up More, Getting Out More &amp; Living My Life More  ❤️🤞🏾🥰",Carmelo & Julians World || R.I.P Momma 💜💜,
1338453500083097602,reymondcaybot,2020-12-14 11:59:16,"RT @cheeky_binjin: Hyun Bin and Son Ye Jin thank you for portraying Ri Jeong Hyeok and Yoon Seri :)))

CLOY is MASTERPIECE!

#CrashLandingO…",𝘣𝘦 𝘴𝘪𝘭𝘦𝘯𝘵 𝘭𝘪𝘬𝘦 𝘥𝘦𝘦𝘱 𝘸𝘢𝘵𝘦𝘳 / @rymndcybt,seoul
1338453500078878720,im_doingwell,2020-12-14 11:59:16,RT @shabrinareads: Expectation                          Reality https://t.co/u9u9x5ZlDs,ผมทำทุกอย่างในแอคเดียว,
1338453500074790912,Tolu_legal,2020-12-14 11:59:16,"@MDee_01 😂😂""we must stop drugs seriously"" this part dey burst my head",we just dey live life,
1338453500066459649,Apki_Queen,2020-12-14 11:59:16,"Heelo mery gems 
Suno ywr shahveer ki mangni hoi na 
Girls sad but golden chance hai girls.....
Follow @IB_RAY18 
H… https://t.co/nDxs8sMdTo","Whole world @Maryam_Khan__♥️
sadness iz moi Hobby",Miyam k ❤ mein 
1338453500062294016,LateefaCactus,2020-12-14 11:59:16,"god I fucking miss sewing and felting so bad,, 😔😔😔",✨artist✨ ✨self-taught✨ I tweet lots of garbage hehe👽✨ she/her ✨,instagram is @LateefaCactus
1338453500062265345,Fab_Maud,2020-12-14 11:59:16,"RT @Amegaxi: Toto Mechanic, you this https://t.co/A6vmYgPJUb",I absolutely love me😘. Who doesn’t anyway?🤷🏾‍♀️,
1338453500058071040,ohhhillary,2020-12-14 11:59:16,RT @ImKingFola: @___7445 @dre__cole You talking bout this? https://t.co/8gJMlTI28C,STEM major; not interested,"Austin, TX"
1338453500057985027,khush1khan,2020-12-14 11:59:16,yeah sex is cool but has the teacher ever used your answer sheet to discuss the paper in class,i snort maggi masala,literally any burger joint 
1338453500053905408,ICARUSW0NDER,2020-12-14 11:59:16,@viixwonder morning 😁😁,"— hs1, track 8. she ¡ they ༄ؘ ˑ",ive been roaming and strolling all of these streets burning my eyes red not slept for weeks
1338453500053876737,SFLLCoach,2020-12-14 11:59:16,@SweetDanielle8 its not even 8am...take your time. no rush,"Husband, Father, Overall sports nut, and now Little League Baseball coach. I guess you can say im busy.","Smiths Falls, Ontario, Canada"
1338453500053819392,studiedpose123,2020-12-14 11:59:16,RT @studious2002: @kayleighmcenany Shining example on display of racism is a learned behavior,,
1338453500049698817,CertifiedTility,2020-12-14 11:59:16,"RT @anietie_emah: Stop dating people that are not interested in your personal development, life is beyond sex and catfish pepper soup. 
Use…","A football fanatic 🤗
Manchester United fan❤️
Proudly Football Twitter💯
In a Very toxic relationship with 
 @manutd","Nsukka, Nigeria"
1338453500049682434,calmdownts,2020-12-14 11:59:16,@NCTsmtown gorgeous,𝗍𝖺𝗒𝗅𝗈𝗋 𝗌𝗐𝗂𝖿𝗍 𝗌𝗎𝗉𝗋𝖾𝗆𝖺𝖼𝗒.,𝗆𝖺𝗋𝗄 𝖺𝗇𝖽 𝗑𝗂𝖺𝗈𝗃𝗎𝗇
1338453500045500417,QueenJayyEnergy,2020-12-14 11:59:16,@ChukMorka This some bs...I just want to check my channel https://t.co/rakhpGQmtE,"🎭🌌 Check my pinned Tweet!
🇭🇹🇺🇸 ♈  1.3k Subs
Detroit Born- Township Raised💪🏾
model📸, Singer🎙, YouTuber,🎥 Queen✊🏾👑.🧘🏾‍♀️ Elder Kpopper🌙Hoodoo🕯BLM","Detroit, MI"
1338453500041306113,Alfonso82181177,2020-12-14 11:59:16,"RT @ProAndroid: Acaba de caerse Youtube, Gmail, Google Drive, Google Meet... https://t.co/ouiPUFbcJj","soy un chico un poco serio pero agradable , me gusta comunicarme aunque a veces me cueste trabajo soy nuevo en esto qué es Twitter.
Instagram:Alfonso_Emmanuel32",
1338453500041236480,Celt_Iberian,2020-12-14 11:59:16,"RT @wrathofgnon: A story of inappropriate technology: in the 1970s it was decided to modernize the rice farming of Sri Lanka, whose system…",ˢᵒ ᵗʰᵃᵗ ʷʰᵃᵗ ʷᵃˢ ᵒᵘʳ ˢᵗʳᵘᵍᵍˡᵉ ᵃⁿᵈ ᵒᵘʳ ᵐᵃʳᵗʸʳᵈᵒᵐ ʷⁱˡˡ ᵒⁿᵉ ᵈᵃʸ ᵇᵉ ᵗʰᵉ ʳᵉˢᵘʳʳᵉᶜᵗⁱᵒⁿ,"Neu Berlin, Agartha"
1338453500037128192,ineedmattatonin,2020-12-14 11:59:16,ren be renning,"pls unfollow me if you're a minor, i'm not trying to get in trouble and i post nsfw content",18+ she/her I’m 18
1338453500037042181,Beckammy1,2020-12-14 11:59:16,RT @Chef_Kachi: Parents of the students of Government Science Secondary School that were protesting the abduction of their children that we…,"#relationshiptalks❤️,#Healthtalk,#Healtheducationist",Nigeria
1338453500032794624,309TYTF801,2020-12-14 11:59:16,RT @picsofirene: i miss her so much 😭 https://t.co/mdCQeYJLyf,||| TAEYEON | TAENY | SNSD FOREVER | OT9 OT8 OT5| 💜👉🙋👉👀💋 💙+💖=👭 👉😋 เร้าร้อนดั่งไฟสุม🔥🔥🔥🔥 #GG4EVA |||,
1338453500028538880,the_elegantsoul,2020-12-14 11:59:16,"RT @kenferns: Ken Ferns, presents to you ...
""The December Diva !!! @ishehnaaz_gill"" https://t.co/9RVxIFWSBu","Once you replace negative thoughts with positive ones, you’ll start having positive results. 🤞🏻❤️",India
1338453500020355073,just_tinny1,2020-12-14 11:59:16,"RT @Miss_Tofunmi: Come and buy my market 👟👟

Sizes : 36- 44

Price : #27,000

Dm or WhatsApp https://t.co/SZqo2Podv6 to place your order ht…","AMAZING BEING ♥️
 THRIFT❗  QUALITY CONTROL
📍IJEBU-ODE
 🌍DELIVERY NATIONWIDE 
WHATSAPP:08054277179 
📞CALL:08130484006
IG📷 Page:https://t.co/CRDZNuqZ40","Ijebu-Ode, Nigeria"
1338453500020355072,otbasicstan,2020-12-14 11:59:16,@chxrrypit exactly what i was looking for,"basic is in my banner, what do you expect? | she/her | ot5/5sos/dnp",19 | 𓆟𓆝𓆟²⁸
1338453500020154368,lightykoo,2020-12-14 11:59:16,"RT @ot7genre: 1. are you in for their music or ?? bc wtf

2. how did you even think you had a chance with bts in the first place🗿","BTS ~ OT7 ⟭⟬ I just want to be happier, am I too greedy ? @lightychim",She/her ~ love yourself 
1338453500015984640,MightyUso,2020-12-14 11:59:16,@qtshanai not bad about as good as I was a year and a bit ago,Doom In Full Bloom,"Auckland, New Zealand"
1338453500015955970,Lion2160p,2020-12-14 11:59:16,"RT @astrophotosnap: This little dot is Earth about 6 Billion kilometers away (3.7 billion miles) taken by Voyager 1, as it was leaving our…","Don't take things seriously.

Playing Red dead redemption 2 and Dragon quest xis",Earth
1338453500011790343,Zen_Drawz,2020-12-14 11:59:16,"WIP Christmas Cherry😳

#WIP #furry #furryart https://t.co/dNu7xG4sMg",(COMMISSIONS IS OPEN!!!)Hi! I'm Zen. I'm 19. Doing #Furry #art stuff and #memes. and also some #NSFW😳😳😳,"Sathon, Bangkok"
1338453499995156482,LaylaTheshark,2020-12-14 11:59:16,"RT @suzuka_shark: the fact that ~ makes everything sound so horny is terrifying like someone can say

wanna make a sandwich~

and I'm here…",My 3rd new account oopsies my last one got temporary banned and I’m struggling to get it back....,
1338453499990994946,zuleikaayesha,2020-12-14 11:59:16,RT @hrlyjoonthighs: look at him go with his baggy jean shorts 🥺🥰 https://t.co/TdIWB7suuH,🐋🌻🪐,gang gang’s hearts 💜
1338453499990851584,wnpa1655,2020-12-14 11:59:16,"RT @YinOFFICIALTH: STATUS DOESN’T MATTER, TOGETHER WE ARE HAPPIER 

ช้อปเป็นคู่ก็จะแฮปปี้แบบนี้แหละ 

Cr: themalldepartmentstore IG Update…","หวีดหยิ่นวอร์​ & เด็กๆ​ Rookie Thailand
#yinyin_anw​ #warwanarat​ #หยิ่นวอร์
#rookiethailand​",
1338453499990794240,NainaKhetpal,2020-12-14 11:59:16,"Me who’s done with YouTube Channels uploading 30-40 videos everyday.
#YouTubeDOWN https://t.co/HAYJg7qdzY",Journalism Graduate • Post Graduate In PR • Can Be Blunt & Sarcastic • Former Intern at @bollywoodwallah • Social Media Manager @fifafooz1,"Mumbai, India"
1338453499982602240,frmgold,2020-12-14 11:59:16,"just this morning this
This cat has bit my leg while I’m walking so I stubbed my toe and my nail broke then I was t… https://t.co/c4ZreUsqsc",,
1338453499978379266,TiagoLa14402631,2020-12-14 11:59:16,@_antiqueira Idem,a vida,Canguçu
1338453499974201344,naru9193namu,2020-12-14 11:59:16,RT @naggyu: Op happened to hear the story behind Woohyun as public service worker. Seems like he works in a district office where he looks…,나무야~ 사랑해🍓,Royaume du Maroc
1338453499974098946,TAEGIs_princess,2020-12-14 11:59:16,@yoongi_sGirleu Me who thinks that this iconic frog is aesthetic but hates the real ones lmao🤣,"🧁Fan account👀🍃
💜방단소년단💜아미💜
🥰Enhypen♥️Engenes🥰
💚TxT💚MOAs💚",
1338453499965673475,AusAvarice,2020-12-14 11:59:16,I want a girl that go down on me like YouTube 2020 #YouTubeDOWN,Aussie blogger for financial independence retire early https://t.co/Ut97RhTujE,
1338453499948851200,Hotdogismydog,2020-12-14 11:59:16,The plantita i only know and love. https://t.co/mX7qAzbydA,"Quod perierat spiritus
Homegrown local scientist.
Join anakbayan and panday sining.",Republic of the Philippines
1338453499944824837,PrimoTurbo,2020-12-14 11:59:16,"RT @EchoZeroNJ: @minhokim @ICONPinas Really great to see. Always ask yourself ""What do people really need?"". ICON brings people together, a…",,
1338453499940573184,MickyM99,2020-12-14 11:59:16,"@Thiago6 @LFC bro, can you please please play again?🥺",Liverpool Fan,
1338453499936436226,cyberbosanka,2020-12-14 11:59:16,@CokaVukovic Everyone else :/,"Volim prirodu, životinje, knjige, tišinu, toplinu i sunčana jutra","Zenica, BiH"
1338453499936325632,TitaniaChoi,2020-12-14 11:59:16,@headBONDmeLWJ That.. is true.. Cant wait!! 😁,I am a 22 years old otaku. An MM & YOI fan! I play some games too. Also an avid reader of novels. An English student. 😁😁😁😁😁❤️❤️❤️,North Pole
1338453499932069889,feeshfly,2020-12-14 11:59:16,is youtube down??,"she/her, 18 | I draw!! but only every 164820 years 😔 | 🇸🇬 | ENG & 中文 OK! | armyweebgamer | BTS & Genshin",
1338453499919659009,ukbeatsplug,2020-12-14 11:59:16,Lool why women wanna penetrate a mans butt so badly 😂,@UKBEATSPLUG : INSTA UKBEATSPLUG@GMAIL.COM,United Kingdom
1338453499919536130,AllutlaKumar,2020-12-14 11:59:16,"@MilesKGOC Rust Resistant Grade
This wire is also made out of mild steel and has electro-galvanized coating of Zinc… https://t.co/kLKdbKykB4",S-T-U-D-E-N-T.....Indian..... Living in #Chennai...... Care's About Society,"Chennai, India"
1338453499911221250,jessecah___,2020-12-14 11:59:16,"RT @Oscar_Mosh: People are talking united fans join mouth too, better focus on Bsc young boys and co",Sh!£TT ChEALSEA💙,🇳🇬
1338453499911127048,fandomlover42,2020-12-14 11:59:16,"RT @Deeno1318: Is it #GoogleDown #YouTubeDOWN ? Google Drive, YouTube, Meet, Gmail https://t.co/DLS2m5Xg0q","#ReleaseSanjivBhatt 
#ReleaseAasifSultan
#ReleaseUmarKhalid",
1338453499907072001,SINGJIEMOLGA,2020-12-14 11:59:16,@JNKB4BIE you’re  so pretty :3,lu/he/they,
